CurrentTime,index,name,selectROI,Vx,Vy,X,Y,row,col,isblink,Vx_updated,Vy_updated
0,0,out-0-V,global,0,0,NaN,NaN,0,0,0,NaN,NaN
0.0333333333333333,0,out-0-V,global,0.6370418,2.093464,NaN,NaN,0,0,0,NaN,NaN
0.0666666666666667,0,out-0-V,global,0.06888791,-0.01343136,NaN,NaN,0,0,0,NaN,NaN
0.1,0,out-0-V,global,0.05167888,-0.00850706,0,0,0,0,0,0.05167888,-0.00850706
0.133333333333333,0,out-0-V,global,0.02748818,-0.04167939,0.00131945099999999,-0.000836440833333325,0,0,0,0.02748818,-0.04167939
0.166666666666667,0,out-0-V,global,-0.03489758,-0.01124022,0.00119596099999998,-0.00171843433333334,0,0,0,-0.03489758,-0.01124022
0.2,0,out-0-V,global,-0.3057522,-0.04774845,-0.0044815353333333,-0.00270157883333333,0,0,0,-0.3057522,-0.04774845
0.233333333333333,0,out-0-V,global,0.06960642,0.01844253,-0.00841729833333325,-0.00319001083333333,0,0,0,0.06960642,0.01844253
0.266666666666667,0,out-0-V,global,-0.4609418,0.05249273,-0.0149395546666667,-0.00200775649999997,0,0,0,-0.4609418,0.05249273
0.3,0,out-0-V,global,0.03807359,-0.0001400023,-0.0219873581666666,-0.00113521103833331,0,0,0,0.03807359,-0.0001400023
0.333333333333333,0,out-0-V,global,0.1149867,-0.01624181,-0.0194363533333333,-0.00140824124333331,0,0,0,0.1149867,-0.01624181
0.366666666666667,0,out-0-V,global,0.1198959,-0.01349805,-0.0155216433333333,-0.00190390557666665,0,0,0,0.1198959,-0.01349805
0.4,0,out-0-V,global,0.02899646,-0.03587452,-0.0130401039999999,-0.00272678174333331,0,0,0,0.02899646,-0.03587452
0.433333333333333,0,out-0-V,global,-0.005353509,-0.004386182,-0.0126460548166666,-0.00339779344333331,0,0,0,-0.005353509,-0.004386182
0.466666666666667,0,out-0-V,global,-0.1410669,-0.02174433,-0.0150863949666667,-0.00383330197666665,0,0,0,-0.1410669,-0.02174433
0.5,0,out-0-V,global,-0.1648361,-0.06511446,-0.0201847782999999,-0.00528094847666663,0,0,0,-0.1648361,-0.06511446
0.533333333333333,0,out-0-V,global,-0.2088827,0.07893136,-0.0264134249666666,-0.00505066680999997,0,0,0,-0.2088827,0.07893136
0.566666666666667,0,out-0-V,global,0.1128363,0.00115059,-0.0280141982999999,-0.00371596764333328,0,0,0,0.1128363,0.00115059
0.6,0,out-0-V,global,0.04674831,-0.01840888,-0.0253544547999999,-0.00400360580999994,0,0,0,0.04674831,-0.01840888
0.633333333333333,0,out-0-V,global,0.0161731,0.005313007,-0.0243057646333333,-0.00422187035999994,0,0,0,0.0161731,0.005313007
0.666666666666667,0,out-0-V,global,0.02237543,-0.05233016,-0.0236632891333333,-0.00500548957666662,0,0,0,0.02237543,-0.05233016
0.7,0,out-0-V,global,0.09885529,0.01477362,-0.0216427771333333,-0.00563143190999995,0,0,0,0.09885529,0.01477362
0.733333333333333,0,out-0-V,global,-0.002763147,0.07528935,-0.0200412414166666,-0.00413038240999996,0,0,0,-0.002763147,0.07528935
0.766666666666667,0,out-0-V,global,0.1470013,0.009598652,-0.0176372721999999,-0.0027155823766666,0,0,0,0.1470013,0.009598652
0.8,0,out-0-V,global,0.05141327,-0.008392026,-0.0143303627,-0.00269547194333326,0,0,0,0.05141327,-0.008392026
0.833333333333333,0,out-0-V,global,0.0483674,-0.01477314,-0.0126673515333333,-0.00308155804333326,0,0,0,0.0483674,-0.01477314
0.866666666666667,0,out-0-V,global,0.05147595,-0.02687771,-0.0110032956999999,-0.00377573887666661,0,0,0,0.05147595,-0.02687771
0.9,0,out-0-V,global,0.03495166,-0.0409236,-0.00956283553333328,-0.00490576070999993,0,0,0,0.03495166,-0.0409236
